"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NMO","Nuveen Municipal Market Opportunity Fund, Inc.","14.84","$680.77M","1990","n/a","n/a","http://www.nasdaq.com/symbol/nmo",
"NXJ","Nuveen New Jersey Dividend Advantage Municipal Fund","14.72","$627.42M","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxj",
"NRK","Nuveen New York AMT-Free Municipal Income Fund","13.95","$1.22B","2002","n/a","n/a","http://www.nasdaq.com/symbol/nrk",
"NAN","Nuveen New York Dividend Advantage Municipal Fund","15.03","$139.26M","1999","n/a","n/a","http://www.nasdaq.com/symbol/nan",
"NNY","Nuveen New York Municipal Value Fund, Inc.","10.19","$154.72M","1988","n/a","n/a","http://www.nasdaq.com/symbol/nny",
"NNC","Nuveen North Carolina Premium Income Municipal Fund","14.22","$235.32M","1993","n/a","n/a","http://www.nasdaq.com/symbol/nnc",
"NUO","Nuveen Ohio Quality Income Municipal Fund","16.11","$298.39M","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuo",
"NQP","Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.","14.94","$240.67M","1991","n/a","n/a","http://www.nasdaq.com/symbol/nqp",
"NPP","Nuveen Performance Plus Municipal Fund, Inc.","16.3","$978.41M","1989","n/a","n/a","http://www.nasdaq.com/symbol/npp",
"JPI","Nuveen Preferred and Income Term Fund","23.58","$536.3M","2012","n/a","n/a","http://www.nasdaq.com/symbol/jpi",
"JPC","Nuveen Preferred Income Opportunites Fund","9.91","$961.17M","2003","n/a","n/a","http://www.nasdaq.com/symbol/jpc",
"NPF","Nuveen Premier Municipal Income Fund, Inc.","14.7","$292.36M","1991","n/a","n/a","http://www.nasdaq.com/symbol/npf",
"NPM","Nuveen Premium Income Municipal Fund II, Inc.","15.18","$1.07B","1992","n/a","n/a","http://www.nasdaq.com/symbol/npm",
"NPI","Nuveen Premium Income Municipal Fund, Inc.","14.9","$954.49M","1988","n/a","n/a","http://www.nasdaq.com/symbol/npi",
"JTP","Nuveen Quality Preferred Income Fund","8.56","$553.52M","2002","n/a","n/a","http://www.nasdaq.com/symbol/jtp",
"JPS","Nuveen Quality Preferred Income Fund 2","9.09","$1.09B","2002","n/a","n/a","http://www.nasdaq.com/symbol/jps",
"JHP","Nuveen Quality Preferred Income Fund 3","8.85","$209.84M","2002","n/a","n/a","http://www.nasdaq.com/symbol/jhp",
"JRI","Nuveen Real Asset Income and Growth Fund","15.83","$154.82M","2012","n/a","n/a","http://www.nasdaq.com/symbol/jri",
"BXMX","Nuveen S&P 500 Buy-Write Income Fund","12.87","$495.04M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bxmx",
"SPXX","Nuveen S&P 500 Dynamic Overwrite Fund","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spxx",
"NIM","Nuveen Select Maturities Municipal Fund","10.6","$131.85M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nim",
"NQS","Nuveen Select Quality Municipal Fund, Inc.","15.14","$533.26M","1991","n/a","n/a","http://www.nasdaq.com/symbol/nqs",
"NXP","Nuveen Select Tax Free Income Portfolio","14.9","$246.9M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxp",
"NXQ","Nuveen Select Tax Free Income Portfolio II","14.42","$255.43M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxq",
"NXR","Nuveen Select Tax Free Income Portfolio III","15.11","$197.12M","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxr",
"NSL","Nuveen Senior Income Fund","6.02","$205.27M","1999","n/a","n/a","http://www.nasdaq.com/symbol/nsl",
"JSD","Nuveen Short Duration Credit Opportunities Fund","15.26","$152.68M","2011","n/a","n/a","http://www.nasdaq.com/symbol/jsd",
"JTD","Nuveen Tax-Advantaged Dividend Growth Fund","14.08","$203.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jtd",
"JTA","Nuveen Tax-Advantaged Total Return Strategy Fund","11.34","$156.89M","2004","n/a","n/a","http://www.nasdaq.com/symbol/jta",
"NTX","Nuveen Texas Quality Income Municipal Fund","15.31","$149.71M","1991","n/a","n/a","http://www.nasdaq.com/symbol/ntx",
"NPV","Nuveen Virginia Premium Income Municipal Fund","14.74","$264.29M","1993","n/a","n/a","http://www.nasdaq.com/symbol/npv",
"NIQ","Nuveenn Intermediate Duration Quality Municipal Term Fund","13.74","$179.95M","2013","n/a","n/a","http://www.nasdaq.com/symbol/niq",
"JMT","Nuven Mortgage Opportunity Term Fund 2","22.07","$107.51M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmt",
"NVR","NVR, Inc.","1651.01","$6.43B","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nvr",
"OAK","Oaktree Capital Group, LLC","46.72","$7.19B","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/oak",
"OAS","Oasis Petroleum Inc.","8.5","$1.53B","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oas",
"OXY","Occidental Petroleum Corporation","75.57","$57.72B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oxy",
"OII","Oceaneering International, Inc.","34.85","$3.42B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/oii",
"OZM","Och-Ziff Capital Management Group LLC","3.98","$1.9B","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/ozm",
"OCIP","OCI Partners LP","7.02","$610.72M","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ocip",
"OCN","Ocwen Financial Corporation","2.09","$258.85M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ocn",
"OFG","OFG Bancorp","8.35","$366.3M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg",
"OFG^A","OFG Bancorp","18.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg^a",
"OFG^B","OFG Bancorp","18.8016","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofg^b",
"OFG^D","OFG Bancorp","18.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofg^d",
"OGE","OGE Energy Corporation","29.34","$5.86B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/oge",
"OIBR","Oi S.A.","0.31","$217.15M","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oibr",
"OIBR.C","Oi S.A.","n/a","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/oibr.c",
"OIS","Oil States International, Inc.","33.31","$1.71B","2001","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/ois",
"ODC","Oil-Dri Corporation Of America","33.64","$243.86M","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/odc",
"ORI","Old Republic International Corporation","18.69","$4.9B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ori",
"OLN","Olin Corporation","22.17","$3.66B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oln",
"OMAM","OM Asset Management plc","13.67","$1.66B","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/omam",
"OHI","Omega Healthcare Investors, Inc.","34.28","$6.45B","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ohi",
"OME","Omega Protein Corporation","18.35","$408.34M","1998","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ome",
"OMC","Omnicom Group Inc.","83.45","$19.99B","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/omc",
"OMN","OMNOVA Solutions Inc.","6.99","$314.72M","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/omn",
"ASGN","On Assignment, Inc.","36.02","$1.92B","1992","Technology","Professional Services","http://www.nasdaq.com/symbol/asgn",
"ONDK","On Deck Capital, Inc.","5.5","$387.22M","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ondk",
"OGS","ONE Gas, Inc.","59.93","$3.13B","2014","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ogs",
"OLP","One Liberty Properties, Inc.","23.56","$400.54M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/olp",
"OB","OneBeacon Insurance Group, Ltd.","12.96","$1.22B","2006","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ob",
"OMF","OneMain Holdings, Inc.","31","$4.18B","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/omf",
"OKS","ONEOK Partners, L.P.","34.38","$9.83B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/oks",
"OKE","ONEOK, Inc.","35.79","$7.52B","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/oke",
"OOMA","Ooma, Inc.","6.8","$116.78M","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/ooma",
"OPK","Opko Health Inc","10.34","$5.64B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opk",
"OPWR","Opower, Inc.","10.29","$547.22M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/opwr",
"OPY","Oppenheimer Holdings, Inc.","14.67","$196.04M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/opy",
"ORCL","Oracle Corporation","39.68","$164.67B","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/orcl",
"ORAN","Orange","17.06","$45.19B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oran",
"OA","Orbital ATK, Inc.","87.48","$5.13B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/oa",
"ORC","Orchid Island Capital, Inc.","9.52","$207.38M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/orc",
"OEC","Orion Engineered Carbons S.A","14.11","$837.48M","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oec",
"ORN","Orion Marine Group Inc","5.5","$150.11M","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/orn",
"IX","Orix Corp Ads","70.22","$18.41B","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/ix",
"ORA","Ormat Technologies, Inc.","43.13","$2.12B","2004","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ora",
"OSK","Oshkosh Corporation","47.13","$3.46B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/osk",
"OUT","OUTFRONT Media Inc.","21.88","$3.01B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/out",
"OMI","Owens & Minor, Inc.","35.78","$2.24B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/omi",
"OC","Owens Corning Inc","46.93","$5.42B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/oc",
"OI","Owens-Illinois, Inc.","19.2","$3.09B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/oi",
"OXM","Oxford Industries, Inc.","65.42","$1.09B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/oxm",
"PAI","Pacific American Income Shares, Inc.","13.81","$130.67M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pai",
"ROYT","Pacific Coast Oil Trust","1.59","$61.35M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/royt",
"PACD","Pacific Drilling S.A.","0.5451","$115.13M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pacd",
"PCG","Pacific Gas & Electric Co.","59.01","$29.08B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pcg",
"PKG","Packaging Corporation of America","65.38","$6.16B","2000","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/pkg",
"PANW","Palo Alto Networks, Inc.","147.01","$12.99B","2012","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/panw",
"PAM","Pampa Energia S.A.","19.87","$1.35B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pam",
"P","Pandora Media, Inc.","8.68","$1.98B","2011","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/p",
"PHX","Panhandle Royalty Company","16.66","$276.2M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/phx",
"PAR","PAR Technology Corporation","6.17","$96.53M","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/par",
"PGRE","Paramount Group, Inc.","17.04","$3.61B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pgre",
"PKE","Park Electrochemical Corporation","14.84","$300.56M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/pke",
"PKD","Parker Drilling Company","2.86","$352.37M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pkd",
"PH","Parker-Hannifin Corporation","113.68","$15.36B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ph",
"PKY","Parkway Properties, Inc.","17.11","$1.98B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pky",
"PE","Parsley Energy, Inc.","22.42","$3.78B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pe",
"PRE^D","PartnerRe Ltd.","25.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pre^d",
"PRE^E","PartnerRe Ltd.","26.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pre^e",
"PRE^F","PartnerRe Ltd.","25.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pre^f",
"PRTY","Party City Holdco Inc.","14.21","$1.7B","2015","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prty",
"PN","Patriot National, Inc.","8.18","$222.3M","2015","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/pn",
"PAYC","Paycom Software, Inc.","38.28","$2.26B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/payc",
"PBF","PBF Energy Inc.","31.32","$3.06B","2012","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/pbf",
"PBFX","PBF Logistics LP","21.03","$723.1M","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/pbfx",
"PSO","Pearson, Plc","11.53","$9.39B","n/a","Consumer Services","Books","http://www.nasdaq.com/symbol/pso",
"PEB","Pebblebrook Hotel Trust","27.84","$2.01B","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/peb",
"PEB^B","Pebblebrook Hotel Trust","25.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peb^b",
"PEB^C","Pebblebrook Hotel Trust","26.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peb^c",
"PBA","Pembina Pipeline Corp.","29.28","$11.34B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pba",
"PGH","Pengrowth Energy Corporation","1.47","$804.74M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pgh",
"PWE","Penn West Petroleum Ltd","0.95","$477.05M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pwe",
"PNTA","PennantPark Investment Corporation","24.136","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnta",
"PEI","Pennsylvania Real Estate Investment Trust","23.25","$1.62B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pei",
"PEI^A","Pennsylvania Real Estate Investment Trust","26.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pei^a",
"PEI^B","Pennsylvania Real Estate Investment Trust","26.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pei^b",
"PFSI","PennyMac Financial Services, Inc.","13.64","$300.56M","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pfsi",
"PMT","PennyMac Mortgage Investment Trust","13.17","$951.49M","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pmt",
"PAG","Penske Automotive Group, Inc.","37.78","$3.22B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/pag",
"PNR","Pentair plc.","57.99","$10.48B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pnr",
"PEN","Penumbra, Inc.","54.43","$1.63B","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/pen",
"PEP","Pepsico, Inc.","103.56","$149.58B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/pep",
"PFGC","Performance Food Group Company","25.85","$2.65B","2015","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/pfgc",
"PSG","Performance Sports Group Ltd","3.76","$171.33M","2014","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/psg",
"PKI","PerkinElmer, Inc.","51.41","$5.64B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pki",
"PBT","Permian Basin Royalty Trust","6.51","$303.42M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbt",
"PRGO","Perrigo Company","96.61","$13.83B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prgo",
"PZE","Petrobras Argentina S.A.","6.44","$1.3B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pze",
"PTR","PetroChina Company Limited","71","$129.94B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ptr",
"PBR","Petroleo Brasileiro S.A.- Petrobras","7.17","$46.76B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbr",
"PBR.A","Petroleo Brasileiro S.A.- Petrobras","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pbr.a",
"PQ","Petroquest Energy Inc","0.715","$50.43M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pq",
"PFE","Pfizer, Inc.","33.7","$208.41B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pfe",
